symbol,side,entry_time,entry,exit_time,exit,exit_reason,net_bps
ADBE,long,2024-02-21,539.760009765625,2024-02-23,556.6362438164838,target,306.6618079428822
ADBE,long,2024-06-03,447.5799865722656,2024-06-06,459.48761590697876,target,260.0447225512974
ADBE,short,2024-06-17,525.510009765625,2024-06-17,509.50380072698186,target,298.58428462251
QCOM,long,2024-08-06,151.81358186687044,2024-08-13,160.25077608669574,target,549.7601708669324
QCOM,short,2024-05-06,173.61248242770333,2024-05-08,168.66878000527592,target,278.7550103136209
QCOM,short,2024-05-29,199.13279986886235,2024-05-31,193.9499941944468,target,254.26880944920447
MU,long,2024-08-06,88.64251073108584,2024-08-12,94.65928810149126,target,672.7688345898135
MU,short,2024-02-27,91.1479160972038,2024-02-28,88.59416150276019,target,274.1769589246772
MU,short,2024-03-05,93.48887533422513,2024-03-07,98.13107244920181,stop,-502.55074984918946
MU,short,2024-03-22,108.42723585099732,2024-03-25,112.63381706319313,stop,-393.9635203443321
MU,short,2024-03-27,118.33658655289271,2024-04-01,123.08448161254591,stop,-407.21953809534983
MU,short,2024-06-20,155.89235597763732,2024-06-20,150.8463461009879,target,317.6855229369473
INTC,long,2024-04-10,37.62750200993688,2024-04-12,36.235021254415216,stop,-376.0699438283028
INTC,long,2024-08-05,20.072667229540986,2024-08-16,20.8700008392334,time,391.2235481087316
INTC,short,2024-07-12,33.55712801341558,2024-07-12,34.48343029425562,stop,-282.0374131152465
INTC,short,2024-07-18,34.73962508799172,2024-07-18,35.83814750136284,stop,-322.2159668069764
NFLX,long,2024-04-23,55.64899826049805,2024-04-23,57.461460935817165,target,319.6954719714478
NFLX,long,2024-07-18,65.66000366210938,2024-07-18,64.15253093141962,stop,-235.58767082123632
XLF,short,2024-03-15,39.084898839250556,2024-03-18,39.47052269685543,stop,-104.66313309160103
XLF,short,2024-07-19,41.977648144100556,2024-07-22,41.48100962098326,target,112.31023058091361
AAPL,long,2024-09-10,217.29112653781655,2024-09-13,222.20929590226538,target,220.3400923365766
AAPL,long,2025-01-22,218.39466636780546,2025-01-23,223.82644156918198,target,242.7137296763775
AAPL,short,2024-10-16,229.87678174389526,2024-10-18,234.4226930307779,stop,-203.75426001688245
MSFT,short,2024-10-31,409.6703738017444,2024-10-31,402.9379209946276,target,158.33828847909115
NVDA,long,2025-01-29,126.31135328562937,2025-01-30,118.72943874518755,stop,-606.2559820016129
NVDA,short,2025-01-08,142.36737985085435,2025-01-10,136.49085899613488,target,406.7715815853172
AMZN,short,2024-11-04,196.4499969482422,2024-11-06,201.30539322822426,stop,-253.15685189149238
META,long,2024-11-07,573.5899682554951,2024-11-07,587.0025382498062,target,227.83550509266772
META,short,2024-10-31,581.6535861943853,2024-10-31,569.3572336832822,target,205.40336452758925
META,short,2025-01-31,687.6013388802664,2025-02-05,707.5401590265539,stop,-295.976459015584
GOOGL,short,2024-10-31,172.03325462883092,2024-11-01,168.2245989247072,target,215.3906673067978
TSLA,short,2024-09-09,216.1999969482422,2024-09-11,228.04682509680813,stop,-553.9569063732259
TSLA,short,2024-12-19,451.8800048828125,2024-12-19,429.9461066361685,target,479.39209545977127
AMD,long,2025-02-06,110.93000030517578,2025-02-19,115.92806319628387,target,444.56007187939116
SPY,long,2024-09-12,542.1749203516514,2024-09-17,552.0315464267048,target,175.79789778288713
SPY,long,2024-12-23,580.9442707021165,2024-12-24,587.0754089530201,target,99.53745961714434
JPM,long,2024-09-12,199.27713568329062,2024-09-24,204.28097631866368,target,245.09958642348218
JPM,short,2024-11-08,231.09688077350958,2024-11-15,236.88637741104804,stop,-256.5224916130544
BAC,long,2024-12-23,42.444534568158325,2024-12-23,41.56915345302915,stop,-212.2411860644786
BAC,short,2024-10-16,40.58480455010492,2024-10-16,41.38977463910052,stop,-204.3427289890738
BAC,short,2024-11-08,43.40198930559578,2024-11-11,44.35356042726353,stop,-225.24596934202566
GS,long,2024-09-12,455.18494847622395,2024-09-16,468.02020608873914,target,275.9789550485452
GS,short,2024-10-16,511.877872434147,2024-10-21,501.2423238375833,target,201.7751192093569
MS,long,2024-09-12,92.9600252411628,2024-09-16,95.27768395371288,target,243.31778003905114
MS,long,2024-12-23,118.45387612789769,2024-12-24,121.2972221375081,target,234.0382412594393
MS,short,2024-10-16,111.58639290678767,2024-10-16,113.61715687208712,stop,-187.99028684400932
V,short,2024-10-31,288.2863209605735,2024-11-01,283.722315045082,target,152.31503556201332
V,short,2024-12-19,308.35436865666327,2024-12-19,312.94171361705764,stop,-154.76860608069143
V,short,2025-02-03,336.21043732565704,2025-02-03,341.331799183631,stop,-158.3260818049299
MA,long,2024-12-23,520.2742814717924,2024-12-24,528.8009807012913,target,157.8885398174583
MA,short,2024-11-01,495.15249918999643,2024-11-01,503.0164109010451,stop,-164.8179747433971
XOM,short,2025-01-22,105.83473068591391,2025-01-24,103.9026855390122,target,176.55303664308943
CVX,long,2024-10-29,139.293876305757,2024-11-01,141.55910339791194,target,156.6221591523991
CVX,short,2024-11-04,143.36016544413138,2024-11-06,145.85415215942467,stop,-179.96650649550426
CVX,short,2025-01-14,145.56348540955435,2025-01-15,148.26446904849618,stop,-191.55365250717992
UNH,long,2024-09-23,553.0023198770242,2024-10-01,563.9750077575956,target,192.42028660949308
UNH,long,2024-12-10,541.1704171230616,2024-12-11,525.1994230700507,stop,-301.11949559096416
UNH,short,2024-11-07,574.2976995115969,2024-11-08,587.1831802528435,stop,-230.3693602151797
LLY,long,2024-10-31,826.1406271409622,2024-11-04,795.0211507626026,stop,-382.6849777870784
LLY,long,2024-11-19,708.6022288404723,2024-11-20,735.5903060829799,target,374.8635669502447
LLY,long,2025-01-16,739.4565202241802,2025-01-24,762.0487300166559,target,299.5245193541123
PFE,long,2024-11-06,24.81494851478916,2024-11-06,24.360118280795827,stop,-189.2888082448636
MRK,long,2024-10-31,95.107176601819,2024-10-31,93.41678982448104,stop,-183.73493418010156
MRK,long,2025-02-05,85.85707384475936,2025-02-07,83.13100035652762,stop,-323.5129743136629
WMT,short,2024-08-16,71.56776421000151,2024-08-20,72.9969304443182,stop,-205.69412906669425
WMT,short,2024-11-07,82.41614810898463,2024-11-08,83.61916421992873,stop,-151.96849507614306
WMT,short,2024-11-20,85.2512966982563,2024-11-21,86.65232587744497,stop,-170.3410990154859
WMT,short,2024-11-26,88.49007129811537,2024-11-26,90.00543032239743,stop,-177.2462202880305
WMT,short,2025-01-22,92.51416084054306,2025-01-27,94.61563961773054,stop,-233.1521200748472
COST,long,2024-09-30,883.0766407028074,2024-09-30,899.7874117302324,target,183.23353033237998
COST,long,2024-12-23,946.2607080547242,2024-12-27,928.4563181920204,stop,-194.1552273189613
HD,long,2024-08-14,332.4792081203963,2024-08-14,341.2459546056362,target,257.67803673501555
HD,long,2024-12-23,376.2303738973439,2025-01-07,369.62164306640625,time,-181.65649371894864
DIS,long,2024-12-23,109.54977349516133,2025-01-07,109.3338394165039,time,-25.711047478063737
DIS,short,2024-11-15,107.73748309937983,2024-11-15,110.18379666251629,stop,-233.06243850897368
DIS,short,2025-02-06,109.81478187189875,2025-02-06,107.26517192539184,target,226.1736566832211
NKE,long,2024-11-01,73.74551802230748,2024-11-06,72.09617884398357,stop,-229.65280257777843
NKE,long,2024-12-23,73.42926682994613,2024-12-23,75.21316205782279,target,236.9406291101821
MCD,long,2024-10-24,286.99377020250046,2024-10-25,282.01522274498666,stop,-179.47231802282593
CRM,short,2024-11-13,341.13202098757745,2024-11-14,333.19990762190065,target,226.5232718615311
ORCL,long,2024-12-11,174.56326138541223,2024-12-13,168.77774520112266,stop,-337.4280529805147
ORCL,short,2024-09-11,153.4079865829873,2024-09-12,157.53688538705234,stop,-275.14497061282236
ORCL,short,2024-09-16,161.4414205929744,2024-09-16,166.263754817667,stop,-304.70489289428815
ORCL,short,2024-12-10,170.1108812397364,2024-12-11,174.87869624558058,stop,-286.27689769738686
ORCL,short,2025-01-23,178.57078008336757,2025-01-24,185.4525121916634,stop,-391.3783975789904
ADBE,long,2024-09-16,537.4000244140625,2024-09-17,520.3883239678878,stop,-322.55563217963925
AVGO,long,2024-09-10,138.61311867024898,2024-09-10,146.55537203289484,target,566.9799198544794
AVGO,long,2025-01-29,206.2101298109656,2025-01-30,217.62818028773532,target,547.7094849431857
QCOM,long,2024-12-23,150.72387369122134,2025-01-06,155.36090561523193,target,301.6507928339334
QCOM,short,2024-09-20,166.34369214498068,2024-09-20,160.69416170949188,target,333.62997710576315
QCOM,short,2024-10-16,168.2027670537739,2024-10-21,162.88113070615503,target,310.38221182874736
QCOM,short,2024-11-07,173.6451413112951,2024-11-07,168.2511693325042,target,304.63189779212405
MU,long,2024-12-23,89.53820564670427,2024-12-31,83.81289509185105,stop,-645.426545741143
MU,short,2024-09-27,109.8093985269236,2024-09-30,104.94781276941322,target,436.72947695987887
MU,short,2024-12-18,109.68431464063167,2024-12-18,105.43135224549681,target,381.74572363142414
INTC,short,2024-09-18,21.360000610351562,2024-09-20,22.41626920357201,stop,-500.5077542313148
INTC,short,2025-01-22,21.729999542236328,2025-01-24,20.925288950571836,target,364.3224153780516
NFLX,short,2024-09-20,70.55500030517578,2024-09-25,72.32771384719746,stop,-257.25271552038254
NFLX,short,2025-01-23,95.78099822998047,2025-01-30,98.98060677995446,stop,-340.054625562723
IWM,long,2024-12-23,218.36543071151968,2025-01-06,222.69932377257027,target,192.4697416129033
IWM,short,2024-09-19,219.83593754031213,2024-09-23,215.56843641277308,target,188.12208828488264
IWM,short,2024-11-08,231.65168209089333,2024-11-11,236.15846742973096,stop,-200.55008045524468
AAPL,long,2025-04-10,188.07624843340898,2025-04-14,210.32868138530173,target,1177.1601883409303
MSFT,long,2025-04-01,371.00006183577835,2025-04-04,360.5825339787073,stop,-286.7958523112675
MSFT,long,2025-04-10,378.3379012524662,2025-04-10,364.8578939863851,stop,-362.29544968813207
MSFT,short,2025-08-01,530.7605061500977,2025-08-14,518.3396606445312,time,228.01977655914564
NVDA,long,2025-03-05,117.40465751759531,2025-03-07,109.93590715327558,stop,-642.1545208034358
NVDA,long,2025-04-08,103.66472218207363,2025-04-08,96.95491039237746,stop,-653.2608664219692
AMZN,long,2025-02-26,214.94000244140625,2025-02-27,209.3809864310455,stop,-264.63105737500723
AMZN,long,2025-03-05,204.8000030517578,2025-03-07,198.23809691370099,stop,-326.40556837289125
AMZN,long,2025-04-01,187.86000061035156,2025-04-03,181.38746973504567,stop,-350.5401285146832
AMZN,long,2025-04-08,185.22999572753906,2025-04-08,176.22101295358812,stop,-492.3673801084878
AMZN,short,2025-07-01,219.5,2025-07-11,224.66614482028248,stop,-241.35967290580828
META,long,2025-03-10,605.0792054575583,2025-03-18,581.3339838529396,stop,-398.4316253218885
META,long,2025-04-08,541.0589972717423,2025-04-08,513.0388690089866,stop,-523.8756550403108
META,short,2025-05-02,581.1068737819331,2025-05-08,608.1773410249066,stop,-471.8431772936145
GOOGL,long,2025-04-01,152.99776917438965,2025-04-04,147.41049617328275,stop,-371.1865665268894
GOOGL,long,2025-06-24,166.4451910152502,2025-06-27,175.68361601747387,target,549.043071288086
GOOGL,short,2025-04-28,161.7720931027873,2025-05-07,149.964700399644,target,723.8782179718155
GOOGL,short,2025-05-23,168.3752347830085,2025-05-28,174.16493999624876,stop,-349.8572911688387
GOOGL,short,2025-07-24,196.4694966306823,2025-08-01,188.1813928037009,target,415.851939823572
AMD,short,2025-05-09,102.58999633789062,2025-05-12,110.41999816894531,stop,-769.2324895758625
AMD,short,2025-05-15,117.0199966430664,2025-05-29,113.02999877929688,time,334.9671832361949
AMD,short,2025-06-18,128.00999450683594,2025-06-20,132.74207230854984,stop,-375.6647140673992
AMD,short,2025-07-30,175.61000061035156,2025-07-31,182.02000427246094,stop,-371.01358919370784
SPY,long,2025-02-26,585.8995775558942,2025-02-27,579.587843642141,stop,-113.72723100574422
SPY,long,2025-03-03,586.1452445030724,2025-03-03,578.8900154496416,stop,-129.7786900340998
SPY,long,2025-03-06,565.7937704196924,2025-03-07,557.2432643622667,stop,-157.12407566953422
SPY,short,2025-08-01,619.4364414435403,2025-08-05,624.866279158634,stop,-93.65770548532892
QQQ,long,2025-03-03,507.7399630206097,2025-03-03,498.8284259183349,stop,-181.51380138090656
QQQ,short,2025-08-01,556.1514446022372,2025-08-05,562.6799876518158,stop,-123.38786463546535
JPM,long,2025-04-08,218.27262514065112,2025-04-08,209.73172285089424,stop,-397.2951651290797
JPM,short,2025-06-23,268.60267120020006,2025-06-24,273.631706176909,stop,-193.2295221130016
BAC,long,2025-03-06,40.21112114501805,2025-03-10,39.04107076658275,stop,-296.9768106727517
BAC,short,2025-06-30,46.60478747838259,2025-07-02,47.41598414619851,stop,-180.05865613960626
GS,long,2025-03-10,528.9620003477629,2025-03-13,509.7892151541225,stop,-368.46053933997933
GS,short,2025-02-21,625.789129136776,2025-02-24,597.9374508894214,target,439.0649100564219
GS,short,2025-07-01,694.0288764031644,2025-07-03,708.0635762954179,stop,-208.22069094572691
MS,long,2025-03-10,112.3645742539738,2025-03-10,108.38301067889188,stop,-360.3433151878039
MS,long,2025-04-08,101.92241482448257,2025-04-08,96.51939133667324,stop,-536.1114084780778
MS,short,2025-02-21,130.9434495788902,2025-02-24,124.88993037619566,target,456.30026947987614
V,long,2025-04-10,324.9097444074877,2025-04-10,312.6806972533976,stop,-382.38289908452083
V,long,2025-06-23,334.85507146661934,2025-06-24,350.6743162829358,target,466.42064296743047
V,short,2025-03-04,356.69542371179443,2025-03-05,345.6391663501297,target,303.963532657993
MA,long,2025-04-10,503.0105728787694,2025-04-10,484.2845445612504,stop,-378.2790201078363
MA,short,2025-08-01,560.3680535050502,2025-08-07,569.8641405063715,stop,-175.46160549168087
XOM,long,2025-04-08,101.26948092239431,2025-04-08,98.15219909706512,stop,-313.8204605114987
XOM,long,2025-04-10,99.58900327605843,2025-04-10,95.90183100334308,stop,-376.2388970089998
XOM,long,2025-08-06,104.96414033212473,2025-08-07,102.92983243845781,stop,-199.80979896848726
CVX,long,2025-04-10,135.8084962585661,2025-04-10,130.5795037957284,stop,-391.0269023583175
CVX,short,2025-03-11,150.23138924884006,2025-03-19,153.58913727015303,stop,-229.50509025455878
CVX,short,2025-06-16,139.87177056762948,2025-06-17,142.63261967880084,stop,-203.3842970577433
CVX,short,2025-07-21,145.12188046717955,2025-07-24,148.34267773434024,stop,-227.93739888101138
COP,long,2025-04-10,84.93786467823035,2025-04-10,80.5022442967711,stop,-528.2194363212096
UNH,long,2025-02-24,449.383215277445,2025-03-07,475.18988037109375,time,568.2685577990692
UNH,short,2025-04-07,496.48434586876306,2025-04-07,509.1214831049827,stop,-260.5324407783056
UNH,short,2025-04-09,541.6843966609358,2025-04-09,558.389284150488,stop,-314.3878286420072
LLY,long,2025-04-10,732.2089798712695,2025-04-10,698.1788621671429,stop,-470.7596333782944
JNJ,long,2025-04-10,145.45742872051707,2025-04-10,141.189740632488,stop,-299.397740188921
JNJ,short,2025-07-18,159.93386176463872,2025-07-22,162.70820459345774,stop,-179.46813227719028
PFE,long,2025-04-10,20.416556577247004,2025-04-10,19.694492783119365,stop,-359.6658061782727
MRK,long,2025-04-10,77.22900107999834,2025-04-10,74.31746898536095,stop,-382.999838651475
MRK,long,2025-07-30,80.22783138175475,2025-07-31,78.1019711485623,stop,-270.97790063360947
MRK,short,2025-03-10,89.94143269940861,2025-03-21,89.2047119140625,time,75.9111685499041
WMT,long,2025-02-25,93.08638847586333,2025-02-26,97.3419865375651,target,451.16652363253064
WMT,long,2025-05-16,95.34285165447858,2025-05-30,97.9014663696289,time,262.3593652540117
COST,long,2025-03-12,931.5356443186013,2025-03-13,905.9292142230846,stop,-280.88406108439614
COST,long,2025-04-08,925.6267194688238,2025-04-08,894.8764143962411,stop,-338.21064632003026
COST,short,2025-04-11,957.3167659074719,2025-04-17,992.7736722385616,stop,-376.37799392846796
COST,short,2025-05-14,993.1692401123703,2025-05-16,1017.8601546450249,stop,-254.6073222511509
HD,long,2025-04-10,341.58872231409816,2025-04-10,329.09402054271857,stop,-371.7820342174656
HD,short,2025-05-21,365.91674866338775,2025-06-04,360.5148010253906,time,141.6277775676904
DIS,long,2025-08-07,114.09784426680524,2025-08-07,111.9229490167297,stop,-196.61668202860926
MCD,long,2025-04-08,294.9111380866723,2025-04-08,287.5543157401507,stop,-255.45895208472902
MCD,long,2025-06-10,292.9031068862079,2025-06-17,288.1292364044014,stop,-168.98463108010532
CRM,long,2025-04-08,251.02554571723277,2025-04-08,240.86049323050167,stop,-410.94095761000716
CRM,long,2025-05-30,265.40918894109205,2025-06-02,257.35505869649387,stop,-309.46086647308204
ORCL,long,2025-03-03,164.12900766579773,2025-03-04,156.52963405696732,stop,-469.01221928450207
ORCL,long,2025-03-10,147.98646797401963,2025-03-11,140.99659122474074,stop,-478.33215610673506
ORCL,long,2025-04-10,134.82356908642996,2025-04-16,126.96844022446815,stop,-588.622824420721
ADBE,long,2025-04-10,360.9700012207031,2025-04-10,345.5357664703834,stop,-433.57666005832306
AVGO,long,2025-03-03,201.4310860068993,2025-03-03,191.2343650366267,stop,-512.213870580201
AVGO,long,2025-04-08,166.01001678632772,2025-04-08,155.45419277479505,stop,-641.8546439471257
AVGO,short,2025-06-05,260.4243925452424,2025-06-06,244.4681248366407,target,606.702502736172
AVGO,short,2025-08-01,284.4557658058652,2025-08-04,292.6641529632442,stop,-294.5646256501273
QCOM,long,2025-08-04,145.44444585463015,2025-08-06,141.53659563562917,stop,-274.6833585179882
MU,long,2025-04-08,71.41803250854382,2025-04-08,65.45966233513896,stop,-840.2949202208915
INTC,long,2025-04-10,20.68000030517578,2025-04-11,18.95453330190819,stop,-840.3650763079257
INTC,short,2025-02-18,24.600000381469727,2025-02-18,25.689369194164673,stop,-448.83284382203857
INTC,short,2025-06-23,21.06999969482422,2025-06-24,21.94769842143096,stop,-422.56323650652195
NFLX,long,2025-07-22,123.03800201416016,2025-07-22,119.81162050584011,stop,-268.2264223657278
NFLX,short,2025-04-22,100.52999877929688,2025-04-22,104.86679233256093,stop,-437.39297781004115
NFLX,short,2025-07-02,129.6959991455078,2025-07-11,124.01613566316324,target,431.9366765178505
XLF,long,2025-03-06,48.51861395322414,2025-03-07,47.687092880184835,stop,-177.3818687897717
XLF,short,2025-03-04,50.08310217732913,2025-03-04,48.6144561328976,target,287.2418281981608
AAPL,short,2025-11-03,269.65711516237894,2025-11-14,271.9048156738281,time,-89.35402201776532
MSFT,long,2026-01-30,437.2229597325442,2026-02-03,410.44535534512704,stop,-618.4473518910678
NVDA,long,2025-11-26,181.39863013804072,2025-12-10,183.55612182617188,time,112.93649287700426
NVDA,short,2025-10-13,187.73056363822363,2025-10-24,186.02272033691406,time,84.97310891798993
AMZN,long,2026-02-09,208.97000122070312,2026-02-23,205.27000427246094,time,-183.05876090484574
AMZN,short,2025-09-11,231.49000549316406,2025-09-23,221.14294663703805,target,440.9764832430989
AMZN,short,2025-11-03,255.36000061035156,2025-11-07,241.65338025151115,target,530.7567483583713
AMZN,short,2026-01-05,228.83999633789062,2026-01-06,238.05914094569323,stop,-408.86421759027746
META,long,2025-10-07,715.8581417735932,2025-10-20,730.2706298828125,time,195.33162240093094
META,short,2025-09-22,779.8217552362186,2025-09-25,747.3158694048681,target,410.83738127444303
GOOGL,long,2026-02-06,326.75466854448496,2026-02-13,306.58094814812887,stop,-623.3965466574383
GOOGL,short,2025-10-31,282.6569440736325,2025-11-13,278.0260009765625,time,157.83616939775635
GOOGL,short,2025-11-20,303.94529376978943,2025-11-25,325.5729598317621,stop,-717.5644329848925
GOOGL,short,2026-02-05,311.814107165092,2026-02-05,329.4557337298886,stop,-571.7738427933313
TSLA,long,2025-10-24,446.8299865722656,2025-11-06,445.9100036621094,time,-26.58910408438863
AMD,long,2025-09-19,157.3800048828125,2025-10-02,169.77071403168213,target,781.3115239827277
AMD,short,2025-10-07,214.85000610351562,2025-10-08,234.3744204434113,stop,-914.7462781122158
AMD,short,2026-01-16,234.3000030517578,2026-01-22,253.3024497669296,stop,-817.0305790723382
SPY,long,2025-11-24,657.2448196444445,2025-11-28,676.4823278210873,target,286.69927432900687
SPY,long,2026-01-22,686.2033478813381,2026-02-04,682.5626831054688,time,-59.05518819035182
SPY,short,2025-10-13,655.2216030747315,2025-10-21,667.045821812275,stop,-186.46136882630793
QQQ,long,2025-11-24,593.1135933516537,2025-12-02,617.3423666538955,target,402.50139962778974
QQQ,long,2026-01-22,620.8838887514372,2026-02-04,603.7316834765892,stop,-282.25463610177036
QQQ,short,2025-10-13,597.497493628088,2025-10-24,613.7481802624443,stop,-277.9791598736232
JPM,long,2025-10-15,302.1002149225357,2025-10-22,289.65562496624426,stop,-417.93581935989323
JPM,long,2025-11-24,294.0642973394352,2025-11-28,308.0490018344016,target,469.56621533092925
BAC,long,2025-10-15,50.75130373732332,2025-10-28,52.030662536621094,time,246.0839279163023
GS,long,2025-10-15,767.3410573489115,2025-10-28,780.615966796875,time,166.99881611740008
GS,short,2026-01-20,937.2947121626017,2026-02-02,937.2451782226562,time,-5.471522251189848
MS,long,2025-10-15,160.19535845428618,2025-10-28,162.43710327148438,time,133.9381878993644
MS,long,2025-11-24,159.5878986248352,2025-11-28,168.2341233520733,target,535.7844837699115
MS,short,2025-10-16,160.3526627310707,2025-10-29,161.2769012451172,time,-63.63786508469426
MS,short,2026-01-20,183.2496002842609,2026-02-02,184.110595703125,time,-52.98484567106753
V,long,2025-11-07,334.67896377827793,2025-11-18,322.13703366744716,stop,-380.7450980856892
V,long,2026-01-13,335.6107496370988,2026-01-13,323.5065865944569,stop,-366.6607671455797
XOM,short,2025-12-10,117.14871962735373,2025-12-23,117.82952880859375,time,-64.11494853769305
XOM,short,2026-01-07,118.20446913989147,2026-01-09,122.73998832654028,stop,-389.7011594951756
XOM,short,2026-01-30,136.89222281998863,2026-02-03,142.03534377917916,stop,-381.7058548135106
CVX,long,2025-11-25,146.11917343423175,2025-12-09,145.7168426513672,time,-33.534427783062476
CVX,short,2026-01-07,154.49970076140028,2026-01-13,160.86609548911045,stop,-418.0651817664056
CVX,short,2026-01-30,169.3961858830405,2026-02-03,175.35607759174033,stop,-357.83151719926144
UNH,short,2025-10-29,357.01662267617155,2025-10-30,338.4613653663618,target,513.7309069454759
LLY,long,2026-01-20,1024.6729775680276,2026-01-22,1088.314460433963,target,615.0906724307574
LLY,short,2025-11-06,923.5053769391623,2025-11-10,975.2598595514909,stop,-566.4134410550165
JNJ,long,2025-09-22,173.0584546641959,2025-09-29,177.8822215693272,target,272.73627523667733
JNJ,short,2025-11-24,200.20295905358444,2025-12-08,199.4070281982422,time,33.75619836514066
PFE,short,2025-12-17,24.575866720400242,2025-12-31,24.09208869934082,time,190.8508482583209
MRK,long,2025-10-31,83.47311362208151,2025-11-11,87.1316490377949,target,432.289079796057
MRK,short,2025-11-17,91.10511521627599,2025-11-21,95.66437113423308,stop,-506.43907053229697
MRK,short,2025-11-25,98.43418663413324,2025-12-09,94.68169403076172,time,375.21842945876506
WMT,long,2025-11-17,101.96706978923936,2025-11-20,105.60479124842578,target,350.7545352343071
WMT,short,2025-09-18,103.1598894226062,2025-10-01,101.35076141357422,time,169.3712629160231
WMT,short,2025-11-24,104.73045242289056,2025-11-28,109.29165204429977,stop,-441.51799079331266
COST,long,2025-09-30,912.3833949632594,2025-10-13,931.6118774414062,time,204.75002662582554
COST,long,2025-12-15,879.6301524301697,2025-12-16,848.5454678145647,stop,-359.3835729678747
DIS,long,2025-09-22,110.16479247632579,2025-10-01,114.26097424272093,target,365.8231273639816
DIS,long,2025-11-14,105.98531455188389,2025-11-24,100.50311222592892,stop,-523.2605609686821
DIS,long,2026-02-04,103.40764298579708,2026-02-10,108.77475541739113,target,513.0247332425147
NKE,long,2025-11-06,60.54029748808268,2025-11-13,64.2873769103466,target,612.9397108597827
NKE,short,2025-10-03,73.16100700586584,2025-10-07,69.34987071860206,target,514.9245256777584
MCD,long,2025-09-19,296.2253518692649,2025-10-02,294.4383239746094,time,-66.32663589996213
CRM,long,2025-08-13,231.0544143011577,2025-08-19,243.64483046000703,target,538.9113013888973
CRM,long,2025-10-07,244.83693705054466,2025-10-20,252.5849609375,time,310.4564946895987
CRM,short,2025-10-17,244.92635080680267,2025-10-21,261.08627714086384,stop,-665.7871678906486
ORCL,long,2025-12-12,194.49398811107298,2025-12-26,196.09852600097656,time,76.49807130219722
ORCL,long,2026-01-30,167.0036818626301,2026-02-04,150.20961227074974,stop,-1011.6107389113978
ADBE,long,2026-02-05,277.489990234375,2026-02-11,257.1957951020568,stop,-737.3487277568897
ADBE,short,2025-09-15,350.5,2025-09-26,360.3699951171875,time,-287.5975782364477
AVGO,short,2025-09-08,340.2569033164437,2025-09-10,364.506193206732,stop,-718.6759120515525
QCOM,short,2025-09-22,164.33581868230908,2025-09-24,171.116301450746,stop,-418.59920221925705
MU,short,2025-09-12,153.3039320274553,2025-09-18,164.40913426860487,stop,-730.3912203870128
MU,short,2026-01-06,318.09740553134617,2026-01-12,347.9308465309657,stop,-943.8712457521021
INTC,short,2025-08-18,24.0,2025-08-19,26.044781174196334,stop,-857.99215591514
INTC,short,2025-09-19,30.3799991607666,2025-09-25,33.069296302538575,stop,-891.2196234570631
INTC,short,2025-10-27,38.38999938964844,2025-10-28,42.17849869450613,stop,-992.8453673065791
INTC,short,2026-01-06,39.86000061035156,2026-01-07,43.324532312858906,stop,-875.1750249516073
NFLX,long,2025-10-03,116.5,2025-10-09,122.0853930440172,target,473.4328793147806
NFLX,long,2025-11-25,106.12000274658203,2025-12-05,98.77999877929688,stop,-697.6701637120492
NFLX,long,2026-01-22,85.0199966430664,2026-02-03,80.07696988158324,stop,-587.3957841277195
IWM,long,2025-11-17,234.69310121581427,2025-11-25,243.54099575966126,target,370.9984928406922
IWM,short,2025-09-18,239.00066246491727,2025-10-01,240.6780548095703,time,-76.18358557475901
XLF,long,2025-10-15,52.78670243491598,2025-10-16,51.39776680323762,stop,-269.1222576160852
XLF,long,2025-10-20,51.72958819803256,2025-10-31,51.739463806152344,time,-4.0909169270826276
XLF,long,2026-01-15,53.754416076553284,2026-01-27,52.387343706905874,stop,-260.3181508474612
